customer_id,customer_segment,customer_city,customer_country,total_orders,total_items_purchased,total_lifetime_spend,avg_order_value
18443,Consumer,Madera,EE. UU.,1,1,461.48,461.48
18444,Consumer,Caguas,Puerto Rico,1,1,461.48,461.48
18445,Corporate,Daly City,EE. UU.,1,1,461.48,461.48
18446,Corporate,Houston,EE. UU.,1,1,461.48,461.48
18447,Corporate,Chicago,EE. UU.,1,1,461.48,461.48
18448,Corporate,Caguas,Puerto Rico,1,1,461.48,461.48
18449,Corporate,Flushing,EE. UU.,1,1,461.48,461.48
18450,Corporate,Catonsville,EE. UU.,1,1,461.48,461.48
18451,Corporate,Caguas,Puerto Rico,1,1,461.48,461.48
18452,Corporate,Atlanta,EE. UU.,1,1,461.48,461.48
18453,Corporate,Caguas,Puerto Rico,1,1,461.48,461.48
18454,Corporate,Clementon,EE. UU.,1,1,461.48,461.48
18455,Home Office,Caguas,Puerto Rico,1,1,461.48,461.48
18456,Consumer,Fort Lauderdale,EE. UU.,1,1,461.48,461.48
18457,Corporate,Caguas,Puerto Rico,1,1,461.48,461.48
18458,Corporate,Chicago,EE. UU.,1,1,461.48,461.48
18459,Corporate,Caguas,Puerto Rico,1,1,461.48,461.48
18460,Corporate,Houston,EE. UU.,1,1,461.48,461.48
18461,Corporate,Caguas,Puerto Rico,1,1,461.48,461.48
18462,Corporate,Rego Park,EE. UU.,1,1,461.48,461.48
18463,Consumer,Caguas,Puerto Rico,1,1,461.48,461.48
18464,Consumer,Greensboro,EE. UU.,1,1,461.48,461.48
18465,Corporate,Caguas,Puerto Rico,1,1,461.48,461.48
18466,Consumer,Palatine,EE. UU.,1,1,461.48,461.48
18467,Consumer,Caguas,Puerto Rico,1,1,461.48,461.48
18468,Consumer,Mililani,EE. UU.,1,1,461.48,461.48
18469,Consumer,Caguas,Puerto Rico,1,1,461.48,461.48
18470,Consumer,Salinas,EE. UU.,1,1,461.48,461.48
18471,Consumer,Lockport,EE. UU.,1,1,461.48,461.48
18472,Consumer,Caguas,Puerto Rico,1,1,461.48,461.48
18473,Consumer,West Lafayette,EE. UU.,1,1,461.48,461.48
18474,Consumer,Los Angeles,EE. UU.,1,1,461.48,461.48
18475,Consumer,Caguas,Puerto Rico,1,1,461.48,461.48
18476,Consumer,Corona,EE. UU.,1,1,461.48,461.48
18477,Home Office,Caguas,Puerto Rico,1,1,461.48,461.48
18478,Consumer,Chicago,EE. UU.,1,1,461.48,461.48
18479,Consumer,Cupertino,EE. UU.,1,1,461.48,461.48
18480,Consumer,Diamond Bar,EE. UU.,1,1,461.48,461.48
18481,Consumer,Caguas,Puerto Rico,1,1,461.48,461.48
18482,Consumer,Hialeah,EE. UU.,1,1,461.48,461.48
18483,Consumer,Caguas,Puerto Rico,1,1,461.48,461.48
18484,Consumer,Brooklyn,EE. UU.,1,1,461.48,461.48
18485,Consumer,Tucson,EE. UU.,1,1,461.48,461.48
18486,Corporate,Caguas,Puerto Rico,1,1,461.48,461.48
18487,Corporate,Pomona,EE. UU.,1,1,461.48,461.48
18488,Corporate,Caguas,Puerto Rico,1,1,461.48,461.48
18489,Consumer,Chicago,EE. UU.,1,1,461.48,461.48
18490,Consumer,Caguas,Puerto Rico,1,1,461.48,461.48
18491,Consumer,Miami,EE. UU.,1,1,461.48,461.48
18492,Consumer,Caguas,Puerto Rico,1,1,461.48,461.48
18493,Consumer,Greensboro,EE. UU.,1,1,461.48,461.48
18494,Corporate,Caguas,Puerto Rico,1,1,461.48,461.48
18495,Corporate,Santa Clara,EE. UU.,1,1,461.48,461.48
18496,Consumer,Caguas,Puerto Rico,1,1,461.48,461.48
18497,Corporate,Pacoima,EE. UU.,1,1,461.48,461.48
18498,Corporate,San Francisco,EE. UU.,1,1,461.48,461.48
18499,Consumer,Waipahu,EE. UU.,1,1,461.48,461.48
18500,Corporate,Algonquin,EE. UU.,1,1,461.48,461.48
18501,Consumer,New Bedford,EE. UU.,1,1,461.48,461.48
18502,Consumer,Caguas,Puerto Rico,1,1,461.48,461.48
18503,Consumer,Hialeah,EE. UU.,1,1,461.48,461.48
18504,Home Office,Caguas,Puerto Rico,1,1,461.48,461.48
18505,Home Office,Augusta,EE. UU.,1,1,461.48,461.48
18506,Home Office,Caguas,Puerto Rico,1,1,461.48,461.48
18507,Home Office,Wheeling,EE. UU.,1,1,461.48,461.48
18508,Home Office,Caguas,Puerto Rico,1,1,461.48,461.48
18509,Consumer,Brooklyn,EE. UU.,1,1,461.48,461.48
18510,Consumer,Caguas,Puerto Rico,1,1,461.48,461.48
18511,Consumer,Wyoming,EE. UU.,1,1,461.48,461.48
18512,Consumer,Richmond,EE. UU.,1,1,461.48,461.48
18513,Consumer,Caguas,Puerto Rico,1,1,461.48,461.48
18514,Consumer,Bay Shore,EE. UU.,1,1,461.48,461.48
18515,Consumer,San Bernardino,EE. UU.,1,1,461.48,461.48
18516,Consumer,Caguas,Puerto Rico,1,1,461.48,461.48
18517,Consumer,Findlay,EE. UU.,1,1,461.48,461.48
18518,Consumer,Caguas,Puerto Rico,1,1,461.48,461.48
18519,Corporate,Austin,EE. UU.,1,1,461.48,461.48
18520,Corporate,Caguas,Puerto Rico,1,1,461.48,461.48
18521,Corporate,San Diego,EE. UU.,1,1,461.48,461.48
18522,Corporate,Campbell,EE. UU.,1,1,461.48,461.48
18523,Corporate,Caguas,Puerto Rico,1,1,461.48,461.48
18524,Consumer,Montebello,EE. UU.,1,1,461.48,461.48
18525,Consumer,Winter Park,EE. UU.,1,1,461.48,461.48
5029,Corporate,Honolulu,EE. UU.,1,6,459.98,153.33
1173,Consumer,Caguas,Puerto Rico,2,2,459.97,229.99
5701,Home Office,Caguas,Puerto Rico,1,3,459.97,153.32
10568,Corporate,Stamford,EE. UU.,1,2,459.97,229.99
8872,Consumer,Portland,EE. UU.,2,5,459.95,229.97
8877,Corporate,Livermore,EE. UU.,1,5,459.94,229.97
3386,Consumer,Laredo,EE. UU.,1,9,459.92,114.98
2262,Consumer,Caguas,Puerto Rico,3,9,457.9,152.63
12960,Consumer,New Bedford,EE. UU.,1,1,452.04,452.04
12961,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
12962,Consumer,Brownsville,EE. UU.,1,1,452.04,452.04
12963,Consumer,Taunton,EE. UU.,1,1,452.04,452.04
12964,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
12965,Consumer,Chicago,EE. UU.,1,1,452.04,452.04
12966,Home Office,Newark,EE. UU.,1,1,452.04,452.04
12967,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
12968,Home Office,Sugar Land,EE. UU.,1,1,452.04,452.04
12969,Home Office,Caguas,Puerto Rico,1,1,452.04,452.04
12970,Corporate,Baldwin Park,EE. UU.,1,1,452.04,452.04
12971,Corporate,Bronx,EE. UU.,1,1,452.04,452.04
12972,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
12973,Consumer,Costa Mesa,EE. UU.,1,1,452.04,452.04
12974,Corporate,Wilmington,EE. UU.,1,1,452.04,452.04
12975,Corporate,Ventura,EE. UU.,1,1,452.04,452.04
12976,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
12977,Corporate,Lynwood,EE. UU.,1,1,452.04,452.04
12978,Corporate,Caguas,Puerto Rico,1,1,452.04,452.04
12979,Corporate,Greenville,EE. UU.,1,1,452.04,452.04
12980,Corporate,Caguas,Puerto Rico,1,1,452.04,452.04
12981,Consumer,El Cajon,EE. UU.,1,1,452.04,452.04
12982,Consumer,Clearfield,EE. UU.,1,1,452.04,452.04
12983,Consumer,Hyattsville,EE. UU.,1,1,452.04,452.04
12984,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
12985,Home Office,Sugar Land,EE. UU.,1,1,452.04,452.04
12986,Home Office,Lancaster,EE. UU.,1,1,452.04,452.04
12987,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
12988,Corporate,Los Angeles,EE. UU.,1,1,452.04,452.04
12989,Corporate,Fremont,EE. UU.,1,1,452.04,452.04
12990,Corporate,Caguas,Puerto Rico,1,1,452.04,452.04
12991,Home Office,Compton,EE. UU.,1,1,452.04,452.04
12992,Corporate,Caguas,Puerto Rico,1,1,452.04,452.04
12993,Corporate,Waipahu,EE. UU.,1,1,452.04,452.04
12994,Corporate,Carlisle,EE. UU.,1,1,452.04,452.04
12995,Corporate,Caguas,Puerto Rico,1,1,452.04,452.04
12996,Corporate,Richmond,EE. UU.,1,1,452.04,452.04
12997,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
12998,Consumer,Tracy,EE. UU.,1,1,452.04,452.04
12999,Consumer,Los Angeles,EE. UU.,1,1,452.04,452.04
13000,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13001,Consumer,San Francisco,EE. UU.,1,1,452.04,452.04
13002,Consumer,Dayton,EE. UU.,1,1,452.04,452.04
13003,Consumer,Las Vegas,EE. UU.,1,1,452.04,452.04
13004,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13005,Home Office,Meridian,EE. UU.,1,1,452.04,452.04
13006,Home Office,Buffalo,EE. UU.,1,1,452.04,452.04
13007,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13008,Consumer,Spring Valley,EE. UU.,1,1,452.04,452.04
13009,Corporate,Washington,EE. UU.,1,1,452.04,452.04
13010,Corporate,Joliet,EE. UU.,1,1,452.04,452.04
13011,Consumer,Rancho Cucamonga,EE. UU.,1,1,452.04,452.04
13012,Corporate,Houston,EE. UU.,1,1,452.04,452.04
13013,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13014,Corporate,Kaneohe,EE. UU.,1,1,452.04,452.04
13015,Home Office,New Orleans,EE. UU.,1,1,452.04,452.04
13016,Home Office,Caguas,Puerto Rico,1,1,452.04,452.04
13017,Home Office,West New York,EE. UU.,1,1,452.04,452.04
13018,Corporate,Garland,EE. UU.,1,1,452.04,452.04
13019,Corporate,San Marcos,EE. UU.,1,1,452.04,452.04
13020,Corporate,Caguas,Puerto Rico,1,1,452.04,452.04
13021,Home Office,New York,EE. UU.,1,1,452.04,452.04
13022,Corporate,San Marcos,EE. UU.,1,1,452.04,452.04
13023,Consumer,Ogden,EE. UU.,1,1,452.04,452.04
13024,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13025,Consumer,Oxnard,EE. UU.,1,1,452.04,452.04
13026,Consumer,Meridian,EE. UU.,1,1,452.04,452.04
13027,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13028,Corporate,Detroit,EE. UU.,1,1,452.04,452.04
13029,Home Office,Caguas,Puerto Rico,1,1,452.04,452.04
13030,Home Office,Lynnwood,EE. UU.,1,1,452.04,452.04
13031,Home Office,Caguas,Puerto Rico,1,1,452.04,452.04
13032,Consumer,Pompano Beach,EE. UU.,1,1,452.04,452.04
13033,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13034,Home Office,Paramount,EE. UU.,1,1,452.04,452.04
13035,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13036,Corporate,Bend,EE. UU.,1,1,452.04,452.04
13037,Home Office,Caguas,Puerto Rico,1,1,452.04,452.04
13038,Home Office,Brooklyn,EE. UU.,1,1,452.04,452.04
13039,Corporate,Fresno,EE. UU.,1,1,452.04,452.04
13040,Corporate,Caguas,Puerto Rico,1,1,452.04,452.04
13041,Corporate,Brooklyn,EE. UU.,1,1,452.04,452.04
13042,Consumer,Newark,EE. UU.,1,1,452.04,452.04
13043,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13044,Consumer,Fairfield,EE. UU.,1,1,452.04,452.04
13045,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13046,Consumer,New York,EE. UU.,1,1,452.04,452.04
13047,Home Office,El Cajon,EE. UU.,1,1,452.04,452.04
13048,Home Office,Caguas,Puerto Rico,1,1,452.04,452.04
13049,Home Office,South Ozone Park,EE. UU.,1,1,452.04,452.04
13050,Home Office,Caguas,Puerto Rico,1,1,452.04,452.04
13051,Home Office,El Paso,EE. UU.,1,1,452.04,452.04
13052,Consumer,Smyrna,EE. UU.,1,1,452.04,452.04
13053,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13054,Consumer,Jackson Heights,EE. UU.,1,1,452.04,452.04
13055,Consumer,Houston,EE. UU.,1,1,452.04,452.04
13056,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13057,Consumer,Anaheim,EE. UU.,1,1,452.04,452.04
13058,Home Office,Caguas,Puerto Rico,1,1,452.04,452.04
13059,Consumer,Tempe,EE. UU.,1,1,452.04,452.04
13060,Consumer,Oceanside,EE. UU.,1,1,452.04,452.04
13061,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13062,Consumer,Dallas,EE. UU.,1,1,452.04,452.04
13063,Consumer,Honolulu,EE. UU.,1,1,452.04,452.04
13064,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13065,Consumer,Van Nuys,EE. UU.,1,1,452.04,452.04
13066,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13067,Consumer,Brooklyn,EE. UU.,1,1,452.04,452.04
13068,Consumer,Grand Prairie,EE. UU.,1,1,452.04,452.04
13069,Home Office,Caguas,Puerto Rico,1,1,452.04,452.04
13070,Home Office,Riverside,EE. UU.,1,1,452.04,452.04
13071,Home Office,Caguas,Puerto Rico,1,1,452.04,452.04
13072,Home Office,Long Beach,EE. UU.,1,1,452.04,452.04
13073,Home Office,Caguas,Puerto Rico,1,1,452.04,452.04
13074,Consumer,Bridgeton,EE. UU.,1,1,452.04,452.04
13075,Home Office,Caguas,Puerto Rico,1,1,452.04,452.04
13076,Home Office,New Castle,EE. UU.,1,1,452.04,452.04
13077,Home Office,Plainfield,EE. UU.,1,1,452.04,452.04
13078,Home Office,Caguas,Puerto Rico,1,1,452.04,452.04
13079,Consumer,New Orleans,EE. UU.,1,1,452.04,452.04
13080,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13081,Consumer,Cupertino,EE. UU.,1,1,452.04,452.04
13082,Corporate,Ann Arbor,EE. UU.,1,1,452.04,452.04
13083,Corporate,Caguas,Puerto Rico,1,1,452.04,452.04
13084,Corporate,Arecibo,Puerto Rico,1,1,452.04,452.04
13085,Consumer,Stockton,EE. UU.,1,1,452.04,452.04
13086,Corporate,Caguas,Puerto Rico,1,1,452.04,452.04
13087,Corporate,Santa Fe,EE. UU.,1,1,452.04,452.04
13088,Corporate,Alpharetta,EE. UU.,1,1,452.04,452.04
13089,Corporate,Caguas,Puerto Rico,1,1,452.04,452.04
13090,Corporate,Orange Park,EE. UU.,1,1,452.04,452.04
13091,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13092,Consumer,Pomona,EE. UU.,1,1,452.04,452.04
13093,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13094,Consumer,Irwin,EE. UU.,1,1,452.04,452.04
13095,Consumer,Greenville,EE. UU.,1,1,452.04,452.04
13096,Corporate,Caguas,Puerto Rico,1,1,452.04,452.04
13097,Consumer,Detroit,EE. UU.,1,1,452.04,452.04
13098,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13099,Corporate,Pacoima,EE. UU.,1,1,452.04,452.04
13100,Home Office,Holland,EE. UU.,1,1,452.04,452.04
13101,Home Office,Caguas,Puerto Rico,1,1,452.04,452.04
13102,Home Office,Orange Park,EE. UU.,1,1,452.04,452.04
13103,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13104,Consumer,Peoria,EE. UU.,1,1,452.04,452.04
13105,Consumer,San Jose,EE. UU.,1,1,452.04,452.04
13106,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13107,Corporate,Tucson,EE. UU.,1,1,452.04,452.04
13108,Corporate,Caguas,Puerto Rico,1,1,452.04,452.04
13109,Corporate,Chula Vista,EE. UU.,1,1,452.04,452.04
13110,Consumer,Morrisville,EE. UU.,1,1,452.04,452.04
13111,Consumer,Greensboro,EE. UU.,1,1,452.04,452.04
13112,Home Office,Caguas,Puerto Rico,1,1,452.04,452.04
13113,Home Office,Waukegan,EE. UU.,1,1,452.04,452.04
13114,Home Office,Amarillo,EE. UU.,1,1,452.04,452.04
13115,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13116,Consumer,Strongsville,EE. UU.,1,1,452.04,452.04
13117,Corporate,Caguas,Puerto Rico,1,1,452.04,452.04
13118,Corporate,Salinas,EE. UU.,1,1,452.04,452.04
13119,Corporate,Harlingen,EE. UU.,1,1,452.04,452.04
13120,Consumer,Highland Park,EE. UU.,1,1,452.04,452.04
13121,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13122,Consumer,North Hollywood,EE. UU.,1,1,452.04,452.04
13123,Consumer,Garden Grove,EE. UU.,1,1,452.04,452.04
13124,Consumer,Houston,EE. UU.,1,1,452.04,452.04
13125,Corporate,Caguas,Puerto Rico,1,1,452.04,452.04
13126,Corporate,Salt Lake City,EE. UU.,1,1,452.04,452.04
13127,Consumer,Stafford,EE. UU.,1,1,452.04,452.04
13128,Consumer,Phoenix,EE. UU.,1,1,452.04,452.04
13129,Home Office,Caguas,Puerto Rico,1,1,452.04,452.04
13130,Corporate,Elmhurst,EE. UU.,1,1,452.04,452.04
13131,Corporate,Roswell,EE. UU.,1,1,452.04,452.04
13132,Home Office,Caguas,Puerto Rico,1,1,452.04,452.04
13133,Consumer,Washington,EE. UU.,1,1,452.04,452.04
13134,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13135,Consumer,Houston,EE. UU.,1,1,452.04,452.04
13136,Consumer,Chula Vista,EE. UU.,1,1,452.04,452.04
13137,Consumer,Hollister,EE. UU.,1,1,452.04,452.04
13138,Consumer,Bend,EE. UU.,1,1,452.04,452.04
13139,Consumer,Miami,EE. UU.,1,1,452.04,452.04
13140,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13141,Consumer,Atlanta,EE. UU.,1,1,452.04,452.04
13142,Consumer,Brighton,EE. UU.,1,1,452.04,452.04
13143,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13144,Home Office,Phoenix,EE. UU.,1,1,452.04,452.04
13145,Home Office,Caguas,Puerto Rico,1,1,452.04,452.04
13146,Home Office,Seattle,EE. UU.,1,1,452.04,452.04
13147,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13148,Home Office,Vega Baja,Puerto Rico,1,1,452.04,452.04
13149,Home Office,Moreno Valley,EE. UU.,1,1,452.04,452.04
13150,Home Office,Caguas,Puerto Rico,1,1,452.04,452.04
13151,Home Office,Dubuque,EE. UU.,1,1,452.04,452.04
13152,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13153,Consumer,Albuquerque,EE. UU.,1,1,452.04,452.04
13154,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13155,Consumer,Tucson,EE. UU.,1,1,452.04,452.04
13156,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13157,Consumer,Lancaster,EE. UU.,1,1,452.04,452.04
13158,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13159,Corporate,Richmond,EE. UU.,1,1,452.04,452.04
13160,Corporate,Caguas,Puerto Rico,1,1,452.04,452.04
13161,Corporate,San Bernardino,EE. UU.,1,1,452.04,452.04
13162,Corporate,Mililani,EE. UU.,1,1,452.04,452.04
13163,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13164,Consumer,Philadelphia,EE. UU.,1,1,452.04,452.04
13165,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13166,Home Office,Bronx,EE. UU.,1,1,452.04,452.04
13167,Home Office,Lilburn,EE. UU.,1,1,452.04,452.04
13168,Home Office,Caguas,Puerto Rico,1,1,452.04,452.04
13169,Home Office,Amarillo,EE. UU.,1,1,452.04,452.04
13170,Home Office,Caguas,Puerto Rico,1,1,452.04,452.04
13171,Home Office,Saint Peters,EE. UU.,1,1,452.04,452.04
13172,Consumer,Longview,EE. UU.,1,1,452.04,452.04
13173,Corporate,Pomona,EE. UU.,1,1,452.04,452.04
13174,Corporate,Caguas,Puerto Rico,1,1,452.04,452.04
13175,Corporate,Los Angeles,EE. UU.,1,1,452.04,452.04
13176,Corporate,Caguas,Puerto Rico,1,1,452.04,452.04
13177,Consumer,Brooklyn,EE. UU.,1,1,452.04,452.04
13178,Consumer,Santa Maria,EE. UU.,1,1,452.04,452.04
13179,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13180,Corporate,North Hollywood,EE. UU.,1,1,452.04,452.04
13181,Corporate,Caguas,Puerto Rico,1,1,452.04,452.04
13182,Consumer,Santa Ana,EE. UU.,1,1,452.04,452.04
13183,Consumer,Paramount,EE. UU.,1,1,452.04,452.04
13184,Consumer,Del Rio,EE. UU.,1,1,452.04,452.04
13185,Corporate,Caguas,Puerto Rico,1,1,452.04,452.04
13186,Corporate,Chicago,EE. UU.,1,1,452.04,452.04
13187,Corporate,Los Angeles,EE. UU.,1,1,452.04,452.04
13188,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13189,Home Office,New York,EE. UU.,1,1,452.04,452.04
13190,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13191,Consumer,Tucson,EE. UU.,1,1,452.04,452.04
13192,Consumer,Peabody,EE. UU.,1,1,452.04,452.04
13193,Consumer,Tempe,EE. UU.,1,1,452.04,452.04
13194,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13195,Consumer,Lawton,EE. UU.,1,1,452.04,452.04
13196,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13197,Corporate,Sunnyvale,EE. UU.,1,1,452.04,452.04
13198,Corporate,Caguas,Puerto Rico,1,1,452.04,452.04
13199,Corporate,Chicago,EE. UU.,1,1,452.04,452.04
13200,Corporate,Mililani,EE. UU.,1,1,452.04,452.04
13201,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13202,Consumer,Austin,EE. UU.,1,1,452.04,452.04
13203,Corporate,Caguas,Puerto Rico,1,1,452.04,452.04
13204,Consumer,Indio,EE. UU.,1,1,452.04,452.04
13205,Consumer,Spokane,EE. UU.,1,1,452.04,452.04
13206,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13207,Corporate,Pawtucket,EE. UU.,1,1,452.04,452.04
13208,Home Office,Caguas,Puerto Rico,1,1,452.04,452.04
13209,Home Office,Saint Paul,EE. UU.,1,1,452.04,452.04
13210,Corporate,Caguas,Puerto Rico,1,1,452.04,452.04
13211,Home Office,College Station,EE. UU.,1,1,452.04,452.04
13212,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13213,Home Office,Los Angeles,EE. UU.,1,1,452.04,452.04
13214,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13215,Consumer,New Haven,EE. UU.,1,1,452.04,452.04
13216,Home Office,Caguas,Puerto Rico,1,1,452.04,452.04
13217,Home Office,Miami,EE. UU.,1,1,452.04,452.04
13218,Home Office,Dallas,EE. UU.,1,1,452.04,452.04
13219,Home Office,Broomfield,EE. UU.,1,1,452.04,452.04
13220,Home Office,Los Angeles,EE. UU.,1,1,452.04,452.04
13221,Home Office,Caguas,Puerto Rico,1,1,452.04,452.04
13222,Home Office,Chicago,EE. UU.,1,1,452.04,452.04
13223,Home Office,Piscataway,EE. UU.,1,1,452.04,452.04
13224,Home Office,Caguas,Puerto Rico,1,1,452.04,452.04
13225,Consumer,San Diego,EE. UU.,1,1,452.04,452.04
13226,Corporate,Honolulu,EE. UU.,1,1,452.04,452.04
13227,Home Office,Canton,EE. UU.,1,1,452.04,452.04
13228,Corporate,Caguas,Puerto Rico,1,1,452.04,452.04
13229,Home Office,San Antonio,EE. UU.,1,1,452.04,452.04
13230,Home Office,Orlando,EE. UU.,1,1,452.04,452.04
13231,Corporate,Caguas,Puerto Rico,1,1,452.04,452.04
13232,Consumer,Tallahassee,EE. UU.,1,1,452.04,452.04
13233,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13234,Consumer,Chandler,EE. UU.,1,1,452.04,452.04
13235,Consumer,Pompano Beach,EE. UU.,1,1,452.04,452.04
13236,Home Office,Caguas,Puerto Rico,1,1,452.04,452.04
13237,Consumer,Vista,EE. UU.,1,1,452.04,452.04
13238,Home Office,Caguas,Puerto Rico,1,1,452.04,452.04
13239,Consumer,Miami,EE. UU.,1,1,452.04,452.04
13240,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13241,Corporate,Ypsilanti,EE. UU.,1,1,452.04,452.04
13242,Corporate,Caguas,Puerto Rico,1,1,452.04,452.04
13243,Corporate,Elk Grove,EE. UU.,1,1,452.04,452.04
13244,Corporate,San Benito,EE. UU.,1,1,452.04,452.04
13245,Corporate,Caguas,Puerto Rico,1,1,452.04,452.04
13246,Corporate,Las Vegas,EE. UU.,1,1,452.04,452.04
13247,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13248,Consumer,Bronx,EE. UU.,1,1,452.04,452.04
13249,Corporate,San Francisco,EE. UU.,1,1,452.04,452.04
13250,Corporate,Chicago,EE. UU.,1,1,452.04,452.04
13251,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13252,Consumer,Miami,EE. UU.,1,1,452.04,452.04
13253,Consumer,Stockbridge,EE. UU.,1,1,452.04,452.04
13254,Consumer,San Diego,EE. UU.,1,1,452.04,452.04
13255,Consumer,Carolina,Puerto Rico,1,1,452.04,452.04
13256,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13257,Consumer,Piscataway,EE. UU.,1,1,452.04,452.04
13258,Corporate,Rowland Heights,EE. UU.,1,1,452.04,452.04
13259,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13260,Consumer,Hagerstown,EE. UU.,1,1,452.04,452.04
13261,Home Office,Aurora,EE. UU.,1,1,452.04,452.04
13262,Corporate,Caguas,Puerto Rico,1,1,452.04,452.04
13263,Corporate,New York,EE. UU.,1,1,452.04,452.04
13264,Home Office,Caguas,Puerto Rico,1,1,452.04,452.04
13265,Consumer,West Orange,EE. UU.,1,1,452.04,452.04
13266,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13267,Consumer,Crystal Lake,EE. UU.,1,1,452.04,452.04
13268,Corporate,Caguas,Puerto Rico,1,1,452.04,452.04
13269,Corporate,Dubuque,EE. UU.,1,1,452.04,452.04
13270,Home Office,Caguas,Puerto Rico,1,1,452.04,452.04
13271,Home Office,Santee,EE. UU.,1,1,452.04,452.04
13272,Home Office,Dearborn,EE. UU.,1,1,452.04,452.04
13273,Home Office,Caguas,Puerto Rico,1,1,452.04,452.04
13274,Corporate,Tinley Park,EE. UU.,1,1,452.04,452.04
13275,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13276,Consumer,Sylmar,EE. UU.,1,1,452.04,452.04
13277,Consumer,Bronx,EE. UU.,1,1,452.04,452.04
13278,Consumer,New Haven,EE. UU.,1,1,452.04,452.04
13279,Corporate,Caguas,Puerto Rico,1,1,452.04,452.04
13280,Corporate,Las Vegas,EE. UU.,1,1,452.04,452.04
13281,Home Office,Carlsbad,EE. UU.,1,1,452.04,452.04
13282,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13283,Consumer,San Diego,EE. UU.,1,1,452.04,452.04
13284,Consumer,Los Angeles,EE. UU.,1,1,452.04,452.04
13285,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13286,Consumer,North Bergen,EE. UU.,1,1,452.04,452.04
13287,Consumer,El Centro,EE. UU.,1,1,452.04,452.04
13288,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13289,Corporate,Rowland Heights,EE. UU.,1,1,452.04,452.04
13290,Home Office,Del Rio,EE. UU.,1,1,452.04,452.04
13291,Consumer,Caguas,Puerto Rico,1,1,452.04,452.04
13292,Corporate,Fountain Valley,EE. UU.,1,1,452.04,452.04
